countryName,age,gender,ruralUrban,educationLevel,fullTime,children,basicIncomeAwareness,countAwareness,basicIncomeVote,countVote,basicIncomeEffect,countEffect
Belgium,19,male,urban,low,no,no,I understand it fully,0,I would probably vote for it,0,I would look for a different job,0
Belgium,43,male,urban,NA,no,no,I know something about it,0,I would vote for it,0,I would spend more time with my family,0
Belgium,42,female,rural,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would look for a different job,0
Belgium,53,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote against it,0,I would work less,0
Belgium,27,female,urban,medium,yes,no,I have never heard of it,0,I would not vote,0,I would work as a freelancer,0
Belgium,56,male,rural,high,no,no,I understand it fully,0,I would not vote,0,I would gain additional skills,0
Belgium,20,female,urban,NA,yes,yes,I understand it fully,0,I would probably vote for it,0,I would work less,0
Belgium,27,female,rural,low,no,no,I have never heard of it,0,I would vote against it,0,I would stop working,0
Belgium,51,male,rural,medium,yes,no,I know something about it,0,I would vote for it,0,None of the above,0
Belgium,49,male,urban,medium,yes,yes,I know something about it,0,I would vote against it,0,I would work less,0
Belgium,41,male,rural,low,yes,no,I have never heard of it,0,I would vote for it,0,I would look for a different job,0
Belgium,39,male,urban,high,no,yes,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Belgium,45,male,urban,high,yes,yes,I know something about it,0,I would vote for it,0,I would gain additional skills,0
Belgium,53,female,rural,medium,no,yes,I have never heard of it,0,I would probably vote for it,0,I would work as a freelancer,0
Belgium,25,female,rural,low,no,yes,I have heard just a little about it,0,I would probably vote for it,0,I would work as a freelancer,0
Belgium,56,male,urban,medium,no,yes,I understand it fully,0,I would vote for it,0,I would look for a different job,0
Belgium,41,male,rural,high,yes,yes,I have heard just a little about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Belgium,20,female,rural,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would work less,0
Belgium,33,female,urban,medium,no,no,I know something about it,0,I would vote for it,0,I would work less,0
Belgium,38,male,urban,low,yes,yes,I have heard just a little about it,0,I would probably vote against it,0,I would stop working,0
Belgium,27,female,rural,low,yes,yes,I know something about it,0,I would not vote,0,I would do more volunteering work,0
Belgium,36,male,urban,medium,no,yes,I know something about it,0,I would probably vote for it,0,I would work less,0
Belgium,17,female,rural,low,no,no,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Belgium,42,male,urban,low,yes,yes,I know something about it,0,I would probably vote for it,0,None of the above,0
Belgium,47,male,rural,low,yes,yes,I understand it fully,0,I would vote against it,0,None of the above,0
Bulgaria,40,male,urban,medium,no,no,I have heard just a little about it,0,I would probably vote for it,0,I would spend more time with my family,0
Bulgaria,47,female,urban,high,yes,yes,I understand it fully,0,I would vote for it,1,I would spend more time with my family,0
Bulgaria,58,male,urban,high,yes,yes,I have heard just a little about it,0,I would vote for it,0,I would do more volunteering work,0
Bulgaria,18,female,urban,medium,no,no,I have never heard of it,1,I would probably vote for it,0,A basic income would not affect my work choices,0
Bulgaria,46,female,urban,high,yes,no,I have never heard of it,0,I would not vote,0,I would spend more time with my family,0
Bulgaria,19,male,urban,medium,yes,no,I know something about it,0,I would vote for it,0,I would spend more time with my family,0
Bulgaria,45,male,rural,medium,no,yes,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Bulgaria,25,male,rural,low,yes,no,I have heard just a little about it,0,I would not vote,0,A basic income would not affect my work choices,0
Bulgaria,60,male,urban,NA,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,None of the above,0
Bulgaria,34,female,rural,no,no,no,I have never heard of it,0,I would probably vote for it,1,A basic income would not affect my work choices,0
Bulgaria,45,male,urban,medium,yes,yes,I know something about it,0,I would not vote,0,I would do more volunteering work,0
Bulgaria,46,male,urban,medium,yes,no,I know something about it,1,I would probably vote for it,0,None of the above,0
Bulgaria,65,female,urban,NA,no,yes,I have never heard of it,0,I would vote for it,0,I would gain additional skills,0
Bulgaria,40,female,rural,medium,no,yes,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,1
Bulgaria,30,male,urban,low,no,no,I have heard just a little about it,0,I would vote for it,0,None of the above,0
Bulgaria,25,female,urban,high,yes,no,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,0
Bulgaria,58,female,urban,medium,no,yes,I have heard just a little about it,0,I would vote for it,0,I would gain additional skills,0
Bulgaria,44,female,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,1
Bulgaria,35,male,urban,high,no,no,I have heard just a little about it,0,I would not vote,0,I would gain additional skills,0
Bulgaria,36,male,urban,medium,yes,yes,I have never heard of it,0,I would probably vote for it,0,I would work as a freelancer,0
Bulgaria,31,female,urban,medium,no,yes,I have never heard of it,0,I would vote for it,0,I would do more volunteering work,0
Bulgaria,38,male,urban,high,yes,yes,I have heard just a little about it,0,I would vote for it,0,None of the above,0
Bulgaria,53,male,urban,medium,yes,yes,I have heard just a little about it,0,I would vote for it,0,None of the above,0
Bulgaria,46,male,urban,high,yes,yes,I have heard just a little about it,0,I would vote for it,0,I would gain additional skills,0
Bulgaria,24,male,urban,high,yes,no,I have never heard of it,0,I would vote for it,0,I would gain additional skills,0
Bulgaria,22,female,urban,high,yes,no,I know something about it,0,I would vote for it,0,I would look for a different job,0
Bulgaria,40,male,urban,high,yes,yes,I understand it fully,0,I would not vote,0,I would look for a different job,0
Bulgaria,31,male,urban,high,yes,no,I know something about it,0,I would vote for it,0,I would work as a freelancer,0
Bulgaria,30,female,urban,high,yes,no,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Bulgaria,39,female,urban,high,yes,no,I have never heard of it,0,I would probably vote against it,0,I would spend more time with my family,0
Bulgaria,32,female,urban,medium,yes,no,I have never heard of it,0,I would vote for it,0,None of the above,0
Bulgaria,47,female,urban,medium,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,I would spend more time with my family,0
Bulgaria,39,male,urban,medium,yes,no,I have heard just a little about it,0,I would vote for it,1,A basic income would not affect my work choices,0
Bulgaria,52,female,urban,high,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Bulgaria,40,female,urban,high,yes,yes,I know something about it,1,I would vote for it,0,A basic income would not affect my work choices,1
Bulgaria,31,male,rural,medium,no,no,I have heard just a little about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Bulgaria,46,male,urban,medium,yes,yes,I know something about it,0,I would vote for it,0,I would spend more time with my family,1
Bulgaria,41,female,urban,high,no,yes,I have heard just a little about it,0,I would vote for it,0,I would gain additional skills,0
Bulgaria,44,male,urban,medium,yes,yes,I have never heard of it,0,I would vote for it,0,I would look for a different job,0
Bulgaria,24,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,I would do more volunteering work,0
Bulgaria,25,female,urban,high,yes,no,I understand it fully,0,I would not vote,0,A basic income would not affect my work choices,0
Bulgaria,29,male,urban,high,yes,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Bulgaria,45,female,urban,medium,no,yes,I have heard just a little about it,0,I would vote for it,0,I would do more volunteering work,1
Bulgaria,24,male,urban,medium,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,I would gain additional skills,0
Bulgaria,43,male,urban,high,yes,yes,I understand it fully,0,I would probably vote for it,0,None of the above,0
Bulgaria,39,male,urban,medium,yes,no,I have never heard of it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Bulgaria,38,female,urban,medium,no,yes,I have never heard of it,0,I would probably vote for it,0,I would gain additional skills,0
Bulgaria,36,male,urban,high,yes,yes,I have heard just a little about it,0,I would vote against it,0,A basic income would not affect my work choices,0
Bulgaria,30,female,urban,medium,no,no,I have heard just a little about it,0,I would vote for it,0,I would gain additional skills,0
